0	Anwar Sadat	Nationality	Egypt	Section	11	Free Egyptians Point of View About Sadat's Assassination	partial	 * Official website (Arabic)  * Bibliotheca Alexandrina, Front Page  * Ben-Gurion on Anwar Sadat Wanting Peace, 1971 Shapell Manuscript Foundation  * Anwar Sadat Chair for Peace and Development at the University of Maryland  * Remarks at the Presentation Ceremony for the Presidential Medal of Freedom - March 26, 1984  * Anwar Sadat at the Internet Movie Database  * "Anwar Sadat collected news and commentary". The New York Times.  * Works by or about Anwar Sadat in libraries (WorldCat catalog)  * Video of Sadat's assassination  * Free Egyptians Point of View About Sadat's Assassination	http://nif.dbpedia.org/wiki/en/Anwar_Sadat?dbpv=2016-10&nif=phrase&char=26234,26290
0	Anwar Sadat	Nationality	Egypt	Section	3.3	Egyptian–Israeli Peace Treaty	partial	(Main article: Egyptian–Israeli Peace Treaty	http://nif.dbpedia.org/wiki/en/Anwar_Sadat?dbpv=2016-10&nif=phrase&char=8264,8293
0	Anwar Sadat	Nationality	Egypt	Abstract	0	third President of Egypt	partial	Muhammad Anwar el-Sadat (Arabic: محمد أنور السادات‎‎ Muḥammad Anwar as-Sādāt  Egyptian Arabic pronunciation: [mæˈħæmmæd ˈʔɑnwɑɾ essæˈdæːt]; 25 December 1918 – 6 October 1981) was the third President of Egypt	http://nif.dbpedia.org/wiki/en/Anwar_Sadat?dbpv=2016-10&nif=phrase&char=183,207
0	Anwar Sadat	Nationality	Egypt	Abstract	0	Egyptian Revolution of 1952	partial	Muhammad Anwar el-Sadat (Arabic: محمد أنور السادات‎‎ Muḥammad Anwar as-Sādāt  Egyptian Arabic pronunciation: [mæˈħæmmæd ˈʔɑnwɑɾ essæˈdæːt]; 25 December 1918 – 6 October 1981) was the third President of Egypt, serving from 15 October 1970 until his assassination by fundamentalist army officers on 6 October 1981. Sadat was a senior member of the Free Officers who overthrew King Farouk in the Egyptian Revolution of 1952	http://nif.dbpedia.org/wiki/en/Anwar_Sadat?dbpv=2016-10&nif=phrase&char=393,420
0	Anwar Sadat	Nationality	Egypt	Section	3.5	Egyptian Islamic Jihad	partial	Earlier in his presidency, Islamists had benefited from the 'rectification revolution' and the release from prison of activists jailed under Nasser but Sadat's Sinai treaty with Israel enraged Islamists, particularly the radical Egyptian Islamic Jihad	http://nif.dbpedia.org/wiki/en/Anwar_Sadat?dbpv=2016-10&nif=phrase&char=17159,17181
0	Anwar Sadat	Nationality	Egypt	Section	3.4	royal family of Egypt and Sudan	partial	After his overthrow, the deposed Shah spent the last months of his life in exile in Egypt. When the Shah died, Sadat ordered that he be given a state funeral and be interred at the Al-Rifa'i Mosque in Cairo, the resting place of Egyptian Khedive Isma'il Pasha, his mother Khushyar Hanim, and numerous other members of the royal family of Egypt and Sudan	http://nif.dbpedia.org/wiki/en/Anwar_Sadat?dbpv=2016-10&nif=phrase&char=16252,16283
0	Anwar Sadat	Nationality	Egypt	Section	1	Iron Guard of Egypt	partial	During the Second World War he was imprisoned by the British for his efforts to obtain help from the Axis Powers in expelling the occupying British forces. Anwar Sadat was active in many political movements, including the Muslim Brotherhood, the fascist Young Egypt, the pro-palace Iron Guard of Egypt	http://nif.dbpedia.org/wiki/en/Anwar_Sadat?dbpv=2016-10&nif=phrase&char=3155,3174
0	Anwar Sadat	Nationality	Egypt	Section	1	Egyptian Revolution of 1952	partial	During the Second World War he was imprisoned by the British for his efforts to obtain help from the Axis Powers in expelling the occupying British forces. Anwar Sadat was active in many political movements, including the Muslim Brotherhood, the fascist Young Egypt, the pro-palace Iron Guard of Egypt, and the secret military group called the Free Officers. Along with his fellow Free Officers, Sadat participated in the military coup that launched the Egyptian Revolution of 1952	http://nif.dbpedia.org/wiki/en/Anwar_Sadat?dbpv=2016-10&nif=phrase&char=3327,3354
0	Anwar Sadat	Nationality	Egypt	Section	3.3	Egypt	exact	The treaty was extremely unpopular in most of the Arab World and the wider Muslim World. His predecessor Nasser had made Egypt an icon of Arab nationalism, an ideology that appeared to be sidelined by an Egyptian orientation following the 1973 war (see Egypt	http://nif.dbpedia.org/wiki/en/Anwar_Sadat?dbpv=2016-10&nif=word&char=13224,13229
0	Anwar Sadat	Nationality	Egypt	Section	3.1	Corrective Revolution (Egypt)	partial	(Main article: Corrective Revolution (Egypt)	http://nif.dbpedia.org/wiki/en/Anwar_Sadat?dbpv=2016-10&nif=phrase&char=5628,5657
