id	text	property	subject	object
0	Anwar el-Sadat (Arabic: محمد أنور السادات‎‎ Muḥammad Anwar as-Sādāt  Egyptian Arabic pronunciation: [mæˈħæmmæd ˈʔɑnwɑɾ essæˈdæːt]; 25 December 1918 – 6 October 1981) was the third President of Egypt	http://dbpedia.org/ontology/nationality	http://dbpedia.org/resource/Anwar_Sadat	http://dbpedia.org/resource/Egypt
1	Sadat was a senior member of the Free Officers who overthrew King Farouk in the Egyptian Revolution of 1952	http://dbpedia.org/ontology/nationality	http://dbpedia.org/resource/Anwar_Sadat	http://dbpedia.org/resource/Egypt
2	al-Rahman, known as Ahmad Hasan Abu al-Khayr al-Masri, (born 3 November 1957, Kafr el-Sheikh, Egypt	http://dbpedia.org/ontology/nationality	http://dbpedia.org/resource/Abu_Khayr_al-Masri	http://dbpedia.org/resource/Egypt
3	al-Rahman, known as Ahmad Hasan Abu al-Khayr al-Masri, (born 3 November 1957, Kafr el-Sheikh, Egypt) is an Egyptian	http://dbpedia.org/ontology/nationality	http://dbpedia.org/resource/Abu_Khayr_al-Masri	http://dbpedia.org/resource/Egypt
4	Danyon Joseph Loader, ONZM (born 21 April 1975) is an Olympic champion, former world record holder swimmer from New Zealand	http://dbpedia.org/ontology/nationality	http://dbpedia.org/resource/Danyon_Loader	http://dbpedia.org/resource/New_Zealand
5	Ivan Gerald Mauger, OBE, (born 4 October 1939 in Christchurch, New Zealand	http://dbpedia.org/ontology/nationality	http://dbpedia.org/resource/Ivan_Mauger	http://dbpedia.org/resource/New_Zealand
6	Williams won election to the New Zealand Parliament on 26 November 2011 as a list MP for the New Zealand First	http://dbpedia.org/ontology/nationality	http://dbpedia.org/resource/Andrew_Williams_(New_Zealand_politician)	http://dbpedia.org/resource/New_Zealand
7	Williams won election to the New Zealand Parliament	http://dbpedia.org/ontology/nationality	http://dbpedia.org/resource/Andrew_Williams_(New_Zealand_politician)	http://dbpedia.org/resource/New_Zealand
8	Kennedy family, sister of President John F. Kennedy and Senators Robert F. Kennedy and Ted Kennedy; her husband, Sargent Shriver, was United States Ambassador to France	http://dbpedia.org/ontology/nationality	http://dbpedia.org/resource/Eunice_Kennedy_Shriver	http://dbpedia.org/resource/United_States
9	Seitz was president of Rockefeller University, and president of the United States National Academy of Sciences	http://dbpedia.org/ontology/nationality	http://dbpedia.org/resource/Frederick_Seitz	http://dbpedia.org/resource/United_States
10	Parker represented Massachusetts's 19th district in the United States House of Representatives	http://dbpedia.org/ontology/nationality	http://dbpedia.org/resource/James_Parker_(Massachusetts)	http://dbpedia.org/resource/United_States
11	Carroll won the Republican nomination for United States Senate	http://dbpedia.org/ontology/nationality	http://dbpedia.org/resource/John_Carroll_(Hawaii_politician)	http://dbpedia.org/resource/United_States
12	Carroll also ran unsuccessfully for Governor of Hawaii in 2002 and 2010, for the United States House of Representatives	http://dbpedia.org/ontology/nationality	http://dbpedia.org/resource/John_Carroll_(Hawaii_politician)	http://dbpedia.org/resource/United_States
13	Paul Haupt (25 November 1858 in Görlitz – 15 December 1926 in Baltimore, Maryland) was a Semitic scholar, one of the pioneers of Assyriology in the United States	http://dbpedia.org/ontology/nationality	http://dbpedia.org/resource/Paul_Haupt	http://dbpedia.org/resource/United_States
14	Timothy "TJ" Creamer (born November 15, 1959) is a NASA astronaut and a Colonel in the United States Army	http://dbpedia.org/ontology/nationality	http://dbpedia.org/resource/Timothy_Creamer	http://dbpedia.org/resource/United_States
15	Aaron Harrison Cragin (February 3, 1821 – May 10, 1898) was an American politician and a United States Representative	http://dbpedia.org/ontology/nationality	http://dbpedia.org/resource/Aaron_H._Cragin	http://dbpedia.org/resource/United_States
16	Alexander King (1899–1965), born Alexander Koenig in Vienna, was a bestselling humorist, memoirist and media personality of the early television era, based in the United States	http://dbpedia.org/ontology/nationality	http://dbpedia.org/resource/Alexander_King_(author)	http://dbpedia.org/resource/United_States
17	Green later became the third Chaplain of the United States House of Representatives	http://dbpedia.org/ontology/nationality	http://dbpedia.org/resource/Ashbel_Green	http://dbpedia.org/resource/United_States
18	Charles A. James (born 1954) is the vice president and general counsel of Chevron-Texaco and was the Assistant Attorney General in charge of the Antitrust Division at the United States Department of Justice	http://dbpedia.org/ontology/nationality	http://dbpedia.org/resource/Charles_James_(attorney)	http://dbpedia.org/resource/United_States
19	Christopher Joseph "Gus" Loria (born July 9, 1960 in Newton, Massachusetts) is a retired United States Marine Corps	http://dbpedia.org/ontology/nationality	http://dbpedia.org/resource/Christopher_Loria	http://dbpedia.org/resource/United_States
20	Connolly was nominated by George W. Bush for the United States District Court for the District of Delaware	http://dbpedia.org/ontology/nationality	http://dbpedia.org/resource/Colm_Connolly	http://dbpedia.org/resource/United_States
21	Garrow writes frequently on the history of the United States Supreme Court	http://dbpedia.org/ontology/nationality	http://dbpedia.org/resource/David_Garrow	http://dbpedia.org/resource/United_States
22	Dilbert's unusual name was suggested to Scott Adams by a co-worker; Adams later found that the name likely came from a cartoon character used by the United States Navy	http://dbpedia.org/ontology/nationality	http://dbpedia.org/resource/Dilbert_(character)	http://dbpedia.org/resource/United_States
