id	text	property	subject	object
0	Abdul Haq Shafaq is former commander of the Hezbe Wahdat	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Abdul_Haq_Shafaq	http://dbpedia.org/resource/Hezbe_Wahdat
1	Raman Acharya was Revenue Minister in the Princely State of Alwar but later revolted against the King and Joined Indian National Congress	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Laxmi_Raman_Acharya	http://dbpedia.org/resource/Indian_National_Congress
2	Rawat is a leader of the Indian National Congress	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Harish_Rawat	http://dbpedia.org/resource/Indian_National_Congress
3	Quirk, formerly a member of the Liberal Party of Australia, is a member of the Liberal National Party of Queensland	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Graham_Quirk	http://dbpedia.org/resource/Liberal_National_Party_of_Queensland
4	Clay ran for president as a candidate of the National Republican Party	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Henry_Clay	http://dbpedia.org/resource/National_Republican_Party
5	James Hermiston Aitchison (1908 in Innerleithen, Scotland – 12 July 1994 in Halifax, Nova Scotia, Canada) was a Canadian academic and politician and leader of the Nova Scotia New Democratic Party	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/James_H._Aitchison	http://dbpedia.org/resource/Nova_Scotia_New_Democratic_Party
6	A founding member of Sri Lanka Freedom Party	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/D._A._Rajapaksa	http://dbpedia.org/resource/Sri_Lanka_Freedom_Party
7	Clifford Forsythe (25 August 1929 – 27 April 2000) was a Northern Ireland Ulster Unionist Party	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Clifford_Forsythe	http://dbpedia.org/resource/Ulster_Unionist_Party
8	Crassus' death, Caesar would cross the Rubicon and begin a civil war against Pompey and the optimates	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Marcus_Licinius_Crassus	http://dbpedia.org/resource/Optimates
9	Jean Isabel Melzer (7 February 1926 – 18 June 2013) was an Australian Senator representing the Australian Labor Party	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Jean_Melzer	http://dbpedia.org/resource/Australian_Labor_Party
10	Gavan Michael O'Connor (born 2 December 1947) is an Australian politician who was an Australian Labor Party	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Gavan_O'Connor	http://dbpedia.org/resource/Australian_Labor_Party
11	Woods was elected as the Member for Clarence in the New South Wales Legislative Assembly for the Australian Labor Party	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Harry_Woods_(Australian_politician)	http://dbpedia.org/resource/Australian_Labor_Party
12	Bielecki has been a member of the Civic Platform	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Jan_Krzysztof_Bielecki	http://dbpedia.org/resource/Civic_Platform
13	Li was ranked second in the Communist Party of China	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Li_Peng	http://dbpedia.org/resource/Communist_Party_of_China
14	Leonid Ilyich Brezhnev (/ˈbrɛʒnɛf/; Russian: Леони́д Ильи́ч Бре́жнев; IPA: [lʲɪɐˈnʲid ɪˈlʲjitɕ ˈbrʲɛʐnʲɪf] (13px listen); Ukrainian: Леоні́д Іллі́ч Бре́жнєв, 19 December 1906 (O.S. 6 December) – 10 November 1982) was the General Secretary of the Central Committee (CC) of the Communist Party of the Soviet Union	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Leonid_Brezhnev	http://dbpedia.org/resource/Communist_Party_of_the_Soviet_Union
15	Andropov; IPA: [ˈjʉrʲɪj vlɐˈdʲimʲɪrəvʲɪtɕ ɐnˈdropəf]; 15 June [O.S. 2 June] 1914 – 9 February 1984) was a Soviet politician and the General Secretary of the Communist Party of the Soviet Union	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Yuri_Andropov	http://dbpedia.org/resource/Communist_Party_of_the_Soviet_Union
16	Chen is the first president from Democratic Progressive Party	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Chen_Shui-bian	http://dbpedia.org/resource/Democratic_Progressive_Party
17	Arafat and Fatah	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Yasser_Arafat	http://dbpedia.org/resource/Fatah
18	John Carty (12 August 1950 – 30 January 2014) was an Irish Fianna Fáil	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/John_Carty_(Irish_politician)	http://dbpedia.org/resource/Fianna_Fáil
19	James Carroll (born 21 August 1983) is a former Irish Fianna Fáil	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/James_Carroll_(Louth_politician)	http://dbpedia.org/resource/Fianna_Fáil
20	Jamie Edward Briggs (born 9 June 1977) is a former Australian politician, who represented the House of Representatives seat of Mayo for the Liberal Party of Australia	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Jamie_Briggs	http://dbpedia.org/resource/Liberal_Party_of_Australia
21	Quisling regime, was dominated by ministers from Nasjonal Samling	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Vidkun_Quisling	http://dbpedia.org/resource/Nasjonal_Samling
22	Gerry" Adams (Irish: Gearóid Mac Ádhaimh; born 6 October 1948) is an Irish republican politician who is the president of the Sinn Féin	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Gerry_Adams	http://dbpedia.org/resource/Sinn_Féin
23	Eoin MacNeill (Irish: Eoin Mac Néill; 15 May 1867 – 15 October 1945) was an Irish scholar, Irish language enthusiast, nationalist activist, and Sinn Féin	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Eoin_MacNeill	http://dbpedia.org/resource/Sinn_Féin
24	Eoin MacNeill (Irish: Eoin Mac Néill; 15 May 1867 – 15 October 1945) was an Irish scholar, Irish language enthusiast, nationalist activist, and Sinn Féin	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Eoin_MacNeill	http://dbpedia.org/resource/Sinn_Féin
25	Lehane eventually left the SDF and was a founding member of the Socialist Party of Great Britain	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Con_Lehane_(socialist)	http://dbpedia.org/resource/Socialist_Party_of_Great_Britain
26	Con" Lehane (also spelled O'Lyhane) (1877–31 December 1919) was a socialist active in the Irish Socialist Republican Party, the Social Democratic Federation, and the Socialist Party of Great Britain	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Con_Lehane_(socialist)	http://dbpedia.org/resource/Socialist_Party_of_Great_Britain
27	Honecker's political career began in the 1930s when he became an official of the Communist Party of Germany	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Erich_Honecker	http://dbpedia.org/resource/Communist_Party_of_Germany
28	Ulbricht played a leading role in the creation of the Weimar-era Communist Party of Germany	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Walter_Ulbricht	http://dbpedia.org/resource/Communist_Party_of_Germany
29	Akram Khan (Hindi: अकरम खान) (Urdu: اکرم خان‎) (born October 10, 1970) is an Indian politician, a leader of the Bahujan Samaj Party	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Akram_Khan_(politician)	http://dbpedia.org/resource/Bahujan_Samaj_Party
30	Picardo was elected as leader of the Gibraltar Socialist Labour Party	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Fabian_Picardo	http://dbpedia.org/resource/Gibraltar_Socialist_Labour_Party
31	James Maxton (22 June 1885 – 23 July 1946) was a Scottish far-left politician, and leader of the Independent Labour Party	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/James_Maxton	http://dbpedia.org/resource/Independent_Labour_Party
32	Adoula, with Patrice Lumumba and Joseph Iléo, founded the Mouvement National Congolais	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Cyrille_Adoula	http://dbpedia.org/resource/Mouvement_National_Congolais
33	Alok Tiwari (born 1 June 1972) is an Indian politician and a member of parliament to Rajya Sabha from Uttar Pradesh being a Samajwadi Party	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Alok_Tiwari	http://dbpedia.org/resource/Samajwadi_Party
34	Eduardo Enrique Castro Luque (12 December 1963 – 14 September 2012) was the deputy-elect of Ciudad Obregón, Sonora and a member of the Institutional Revolutionary Party	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Eduardo_Castro_Luque	http://dbpedia.org/resource/Institutional_Revolutionary_Party
35	Eugenio Javier Hernández Flores (born October 17, 1959 in Ciudad Victoria, Tamaulipas), is a Mexican politician affiliated with the Institutional Revolutionary Party	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Eugenio_Hernández_Flores	http://dbpedia.org/resource/Institutional_Revolutionary_Party
36	Michaelis worked in the fields of economic lobbying, in student organizations, in the synod of the Evangelical Church of the old-Prussian Union and became a member of the monarchist/national conservative German National People's Party	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Georg_Michaelis	http://dbpedia.org/resource/German_National_People's_Party
37	Debs was a founding member of the Social Democracy of America	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Eugene_V._Debs	http://dbpedia.org/resource/Social_Democracy_of_America
38	Guillermo Alberto Santiago Lasso Mendoza (born 16 November 1955) is an Ecuadorian businessman and politician, presidential candidate for the Ecuadorian general election, 2013 for the party Creating Opportunities	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Guillermo_Lasso	http://dbpedia.org/resource/Creating_Opportunities
39	Hideo Hiraoka (平岡 秀夫 Hiraoka Hideo, born January 14, 1954) is a Japanese politician of the Democratic Party of Japan	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Hideo_Hiraoka	http://dbpedia.org/resource/Democratic_Party_of_Japan
40	Chua is a lawyer called to the British Bar as a Barrister-at-law at the Inner Temple before entering politics through his involvement with the Malaysian Chinese Association	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Chua_Jui_Meng	http://dbpedia.org/resource/Malaysian_Chinese_Association
41	Ferdinand Auth (26 August 1914 – 27 December 1995) was a German politician from the Social Democratic Party of Germany	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Ferdinand_Auth	http://dbpedia.org/resource/Social_Democratic_Party_of_Germany
42	Debs was a founding member of the Social Democracy of America (1897), the Social Democratic Party of America (1898), and the Socialist Party of America	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Eugene_V._Debs	http://dbpedia.org/resource/Socialist_Party_of_America
43	Eugene Victor "Gene" Debs (November 5, 1855 – October 20, 1926) was an American union leader, one of the founding members of the Industrial Workers of the World (IWW or the Wobblies), and five times the candidate of the Socialist Party of America	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Eugene_V._Debs	http://dbpedia.org/resource/Socialist_Party_of_America
44	Palme led the Swedish Social Democratic Party	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Olof_Palme	http://dbpedia.org/resource/Swedish_Social_Democratic_Party
45	Muhammad rose to power after a coalition of armed opposition groups, including his own United Somali Congress	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Ali_Mahdi_Muhammad	http://dbpedia.org/resource/United_Somali_Congress
46	Aníbal Domingo Fernández (born January 9, 1957) is an Argentine Justicialist Party	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Aníbal_Fernández	http://dbpedia.org/resource/Justicialist_Party
47	Jay Lovestone (December 15, 1897 – March 7, 1990) was at various times a member of the Socialist Party of America, a leader of the Communist Party USA	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Jay_Lovestone	http://dbpedia.org/resource/Communist_Party_USA
48	Beata Barbara Gosiewska (born 6 March 1971) is a Polish politician from Law and Justice	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Beata_Gosiewska	http://dbpedia.org/resource/Law_and_Justice
49	Netanyahu also currently serves as a member of the Knesset and Chairman of the Likud	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Benjamin_Netanyahu	http://dbpedia.org/resource/Likud
50	Francisco Guillermo Flores Pérez (October 17, 1959 – January 30, 2016) was a Salvadoran politician who served as President of El Salvador from 1999 to 2004 as a member of the conservative Nationalist Republican Alliance	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Francisco_Flores_Pérez	http://dbpedia.org/resource/Nationalist_Republican_Alliance
51	Alkalaj is one of the most prominent Bosnian Jews of Sephardic origin and is a longtime member of the Party for Bosnia and Herzegovina	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Sven_Alkalaj	http://dbpedia.org/resource/Party_for_Bosnia_and_Herzegovina
52	Francisco Fernández Ordóñez (22 June 1930 – 7 August 1992) was a Spanish politician who was the minister of foreign affairs in the Spanish Socialist Workers' Party	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Francisco_Fernández_Ordóñez	http://dbpedia.org/resource/Spanish_Socialist_Workers'_Party
53	Anju Bala (born 6 September 1979 Kathua, Jammu & Kashmir) is an Indian politician of the Bharatiya Janata Party	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Anju_Bala	http://dbpedia.org/resource/Bharatiya_Janata_Party
54	Enrico Berlinguer (Italian: [enˈriːko berliŋˈɡwɛr] ; 15 May 1922 – 11 June 1984) was an Italian politician; he was national secretary of the Italian Communist Party	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Enrico_Berlinguer	http://dbpedia.org/resource/Italian_Communist_Party
55	Napolitano was a longtime member of the Italian Communist Party	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Giorgio_Napolitano	http://dbpedia.org/resource/Italian_Communist_Party
56	Horvat returned to Slovenia, where he was among the co-founders of the United List of Social Democrats, a left wing party which was established by the merger of the former League of Communists of Slovenia	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Feri_Horvat	http://dbpedia.org/resource/League_of_Communists_of_Slovenia
57	Alejandro Lerroux y García (La Rambla, Córdoba, 4 March 1864 – Madrid, 25 June 1949) was a Spanish politician who was the leader of the Radical Republican Party	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Alejandro_Lerroux	http://dbpedia.org/resource/Radical_Republican_Party
